Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	tree_length
15228	-927.5175	-1071.39	143.8727	0.0101514	0.00356849	0.00265243	0.00408951	7.67253e-05	0.000887237	0.00141059	0.00205535	0.00798178	0.00208372	0.00171756	0.00176429	0.000354428	0.00161117	0.000135424	0.000217267	0.00165607	0.000561689	0.00147223	3.41414e-05	0.000667257	0.00140826	0.00234287	0.000453468	0.0013902	0.000253718	0.00121524	0.000704875	0.0116824	0.0024441	0.0030083	0.00024336	0.00100638	0.0010467	0.00211919	0.00258504	0.000707003	0.00865951	0.00807878	0.00100994	0.0017347	0.00144214	0.0035817	0.00150783	0.00472285	0.00898081	0.010396	0.000611928	0.00260809	0.00027815	0.0144128	0.00276917	0.00216092	0.0017101	0.0138571	0.00217619	0.00562897	0.000376982	0.00312737	0.0132099	0.0165264	0.00218156	0.000573442	0.000548202	0.00109219	0.000379697	0.000296226	0.000111564	0.00133008	0.0154384	0.00378425	0.00286447	0.00202543	0.00031107	0.000674253	0.00775083	0.00333801	0.00519381	0.0113728	0.00532462	0.00389446	0.00799877	0.00557072	0.000981689	0.000616737	0.0281604	0.175342	0.580906	1.72145	5.70315	35.5108	2.581238	0.0348869	0.0122636	0.00911547	0.0140542	0.000263678	0.00304912	0.00484769	0.0070635	0.0274305	0.00716102	0.00590264	0.00606325	0.00121805	0.00553703	0.000465405	0.00074667	0.00569133	0.00193033	0.00505954	0.000117332	0.00229312	0.0048397	0.00805162	0.00155841	0.00477763	0.00087194	0.00417636	0.00242241	0.0401481	0.00839951	0.0103385	0.000836341	0.00345858	0.00359713	0.0072829	0.00888386	0.00242972	0.0297597	0.0277639	0.00347082	0.00596156	0.00495614	0.012309	0.00518186	0.0162307	0.0308639	0.0357274	0.00210298	0.00896309	0.000955904	0.0495318	0.00951665	0.00742632	0.005877	0.0476218	0.00747879	0.0193448	0.00129555	0.0107477	0.0453977	0.0567952	0.00749726	0.00197072	0.00188397	0.00375347	0.00130488	0.00101802	0.000383406	0.00457102	0.0530562	0.0130051	0.00984415	0.00696068	0.00106904	0.00231717	0.0266369	0.0114716	0.0178493	0.0390843	0.0182988	0.0133839	0.0274889	0.0191446	0.00337372	0.00211951	0.2909814
15264	-934.4591	-1078.908	144.449	0.10704	0.00080083	0.00871409	0.00580915	0.00216376	0.0063294	0.00661993	0.0047712	0.0126456	0.0255186	0.00418919	0.00359801	0.00108098	0.00221019	0.00117623	0.00212773	0.00826038	0.00280562	0.00146082	0.00601649	0.0163912	0.00246045	0.00242456	0.00745921	0.00599624	0.00599177	0.00146183	0.00682118	0.00833174	0.0129761	0.00154057	0.00188067	0.00375471	0.011352	0.00996659	0.0113256	0.00651741	0.0215217	0.00135279	0.0171011	0.00691693	0.01991	0.0113139	0.000214193	0.0372339	0.00493135	0.00219222	0.029751	0.0384745	0.12133	0.008282	0.013627	0.0218451	0.00909184	0.00959017	0.019632	0.00800899	0.0338827	0.0160735	0.0285775	0.00513536	0.0086097	0.00234188	0.0106397	0.00216247	0.00884774	0.0175304	0.0017345	0.0265678	0.00807515	0.00253364	0.0752478	0.00288044	0.0512567	0.0161785	0.00107398	0.0246359	0.00331105	0.00274685	0.0037671	0.00231987	0.0519415	0.00937161	0.00325273	0.00493201	0.101782	0.328124	0.706339	1.41575	3.04762	9.82492	1.652156	0.0924399	0.0006916	0.00752552	0.00501681	0.00186863	0.00546609	0.005717	0.00412043	0.0109208	0.0220379	0.0036178	0.00310726	0.000933542	0.00190873	0.00101579	0.00183752	0.00713369	0.00242295	0.00126157	0.00519587	0.0141555	0.00212485	0.00209386	0.0064418	0.00517837	0.00517452	0.00126244	0.0058908	0.00719532	0.0112062	0.00133045	0.00162415	0.00324259	0.00980362	0.00860718	0.00978085	0.00562846	0.0185862	0.00116827	0.0147686	0.00597349	0.0171944	0.00977076	0.000184978	0.0321553	0.00425873	0.00189321	0.0256931	0.0332267	0.104781	0.00715237	0.0117683	0.0188655	0.00785174	0.00828211	0.0169543	0.00691659	0.0292612	0.0138811	0.0246797	0.00443492	0.00743537	0.00202246	0.00918851	0.00186752	0.00764094	0.0151394	0.00149792	0.0229441	0.00697373	0.00218806	0.0649843	0.00248756	0.0442654	0.0139718	0.000927494	0.0212757	0.00285944	0.00237219	0.00325328	0.00200345	0.0448569	0.00809336	0.00280907	0.00425931	1.157938
15300	-934.3542	-1078.692	144.338	0.0118234	0.00962863	0.0102936	0.00143047	0.000588725	0.0022281	0.000463156	0.00356899	0.00263934	0.0109649	0.00543107	0.00125897	0.000474989	0.0030033	9.19107e-05	0.00157216	0.00243895	0.00179046	0.00201283	0.000316112	0.00502532	0.00351326	0.00623884	0.00206592	0.00327422	0.00439694	0.00366809	0.0023796	0.015851	0.00107405	0.00614101	0.000394362	0.00096718	0.005558	0.0014183	0.00484485	0.000834916	0.00879821	0.0170934	0.00275869	0.00179298	0.00459002	0.00441586	9.60972e-05	0.0288185	0.00163921	0.018344	0.00416242	0.00190757	0.00292521	0.0308328	0.00616729	0.00433899	0.000459936	0.0151656	0.000960257	0.0108339	1.60839e-05	0.00517586	0.0221083	0.0191241	0.00173579	0.00314848	0.00123269	0.00160521	0.00161603	0.00108329	0.000111752	0.00295369	0.00953883	0.00386757	0.00116543	0.00652916	0.00510346	0.00330568	0.0111303	0.000893101	0.00667986	0.0179328	0.00231829	0.00191151	0.00232711	0.0131333	0.00406068	0.00234656	0.0454294	0.221401	0.624753	1.60063	4.51669	22.0122	2.235436	0.0258198	0.0210268	0.0224789	0.00312383	0.00128565	0.00486568	0.00101143	0.00779389	0.00576374	0.023945	0.0118603	0.00274931	0.00103727	0.00655854	0.000200713	0.00343325	0.00532614	0.00390996	0.00439558	0.000690318	0.0109742	0.00767219	0.0136242	0.00451151	0.00715018	0.00960195	0.0080103	0.00519651	0.034615	0.00234549	0.0134106	0.0008612	0.00211211	0.0121375	0.00309726	0.0105801	0.00182327	0.0192134	0.0373282	0.00602437	0.00391548	0.0100236	0.00964327	0.000209855	0.0629333	0.00357967	0.0400593	0.0090898	0.00416572	0.00638801	0.067332	0.013468	0.00947539	0.0010044	0.0331183	0.00209699	0.0236588	3.51238e-05	0.0113029	0.0482796	0.0417629	0.00379058	0.00687559	0.00269193	0.00350542	0.00352906	0.00236566	0.000244041	0.00645021	0.0208307	0.00844592	0.00254503	0.0142582	0.0111448	0.00721888	0.024306	0.00195034	0.0145873	0.0391612	0.00506264	0.00417432	0.00508189	0.0286802	0.00886764	0.00512437	0.4579218
15336	-910.6294	-1054.917	144.2874	0.00397888	0.0138186	0.0013396	0.00346187	0.000597663	0.00194025	0.0023047	0.00306037	0.00651122	0.00259967	0.00353292	0.00177426	0.000138114	0.00213535	0.00040572	0.00136141	0.00112186	0.000575941	0.00175279	0.000220679	0.00129394	0.00205797	0.00355777	0.00152755	0.00285122	0.000875706	0.00132511	0.00174339	0.0169038	0.00128835	0.00302999	0.00040254	0.00137408	0.00205758	0.00133995	0.00421894	0.000872301	0.00543847	0.0148851	0.00138334	0.00288618	0.00319563	0.00189549	9.57572e-05	0.0305574	0.00885204	0.0151557	0.000509092	0.00292537	0.0126059	0.0268495	0.00395911	0.000320751	0.000529468	0.0133883	0.000177822	0.00754637	2.19744e-05	0.00397434	0.0192521	0.0198219	0.00186871	0.0093379	0.00467232	0.00224598	0.000728354	0.000734821	0.00137332	0.00359553	0.0118474	0.000830504	0.00132227	0.00276192	0.00714757	0.00215399	0.0111263	0.00186063	0.00727813	0.0326034	0.00480442	0.0026464	0.00307808	0.0154147	0.00404731	0.00240923	0.0427477	0.214928	0.618996	1.61552	4.65273	23.3931	2.279432	0.00922173	0.032027	0.00310475	0.00802347	0.00138518	0.00449685	0.00534152	0.00709292	0.0150908	0.00602518	0.00818812	0.00411214	0.000320102	0.00494903	0.000940323	0.0031553	0.00260009	0.00133484	0.00406239	0.000511461	0.00299893	0.00476968	0.00824573	0.00354036	0.00660819	0.00202959	0.00307117	0.00404059	0.0391773	0.00298597	0.00702251	0.000932952	0.00318467	0.00476877	0.00310557	0.0097781	0.0020217	0.0126046	0.0344987	0.00320611	0.00668919	0.00740641	0.00439312	0.000221933	0.070822	0.0205161	0.0351259	0.00117991	0.00678003	0.0292162	0.0622281	0.00917589	0.000743395	0.00122713	0.0310297	0.000412133	0.01749	5.09294e-05	0.00921119	0.0446199	0.0459406	0.00433104	0.0216421	0.0108289	0.00520543	0.00168808	0.00170307	0.00318289	0.00833324	0.0274582	0.00192483	0.00306457	0.00640121	0.0165657	0.00499223	0.0257872	0.00431231	0.0168683	0.0755638	0.0111351	0.00613347	0.00713397	0.0357262	0.00938031	0.0055838	0.4314685
15372	-931.1541	-1075.615	144.461	0.0100558	0.0154734	0.00114433	0.00160884	0.00215412	0.00125959	0.00258641	0.00637172	0.00320658	0.00607496	0.0089391	0.00351776	0.00126162	0.00333047	0.000560776	0.00272519	0.00176387	0.000323162	0.000332716	0.00010783	0.00364805	0.00250436	0.00156211	0.000894259	0.00414086	0.00447472	0.00209859	0.00244417	0.012622	0.00245293	0.000917445	0.00187283	0.00057618	0.00395774	0.0036556	0.000626032	0.00454686	0.00774824	0.00687562	0.000724983	0.00561028	0.00965023	0.00353337	0.000650859	0.0249983	0.00291025	0.0102445	0.00976071	0.001276	0.0199373	0.0447766	0.00275111	0.00156324	0.00110065	0.0179564	0.000230165	0.00835384	2.95347e-05	0.00323143	0.0412842	0.0261291	0.00206448	0.0100209	0.00385561	0.00344055	0.000344182	0.00303982	0.00185031	0.00355608	0.0173254	0.000420813	0.00322346	0.00167683	0.0139166	0.00331625	0.0124863	0.000331125	0.00596404	0.0429998	0.00239071	0.00695705	0.00378342	0.0280301	0.00490476	0.00313588	0.0540127	0.240899	0.641422	1.55904	4.15112	18.5142	2.110302	0.0180809	0.0278222	0.00205758	0.0028928	0.00387324	0.00226482	0.00465052	0.0114568	0.00576563	0.0109232	0.0160731	0.00632514	0.00226848	0.0059884	0.00100831	0.00490005	0.00317155	0.000581065	0.000598244	0.000193885	0.00655941	0.00450299	0.00280877	0.00160793	0.00744553	0.00804583	0.0037734	0.00439477	0.0226952	0.00441052	0.00164962	0.00336747	0.00103601	0.00711627	0.00657299	0.00112564	0.00817554	0.0139318	0.0123628	0.00130356	0.0100876	0.0173517	0.00635322	0.00117028	0.0449484	0.00523281	0.0184202	0.0175504	0.00229433	0.0358485	0.0805111	0.00494666	0.0028108	0.00197903	0.0322867	0.000413851	0.0150207	5.31052e-05	0.00581032	0.0742316	0.0469818	0.00371206	0.0180182	0.00693262	0.00618632	0.000618861	0.00546578	0.00332697	0.00639405	0.0311522	0.000756648	0.00579597	0.00301504	0.0250229	0.00596283	0.0224512	0.000595384	0.0107237	0.0773163	0.00429864	0.0125092	0.00680283	0.0503998	0.00881907	0.00563851	0.5561545
15408	-915.3541	-1059.929	144.5744	0.0113662	0.0158296	0.00676767	0.00219567	0.00346839	0.00184673	0.00559697	0.00749266	0.00797283	0.000875382	0.00529513	0.00123752	0.00143875	0.00118704	0.00131792	0.00153482	0.00386138	0.000269213	0.000398124	0.00115188	0.00569221	0.000808182	0.00544958	0.00300986	0.000996288	0.000793675	0.00261259	0.00498366	0.031118	0.00340011	0.00407199	0.000922441	0.000256772	0.00287299	0.00471319	0.000396505	6.14119e-05	0.0161024	0.0101911	0.000591728	0.0029858	0.00789899	0.000767232	0.00295429	0.00966313	0.00608748	0.0101461	0.00732934	0.0066063	0.0066972	0.0469901	0.00137206	0.000444036	0.000232174	0.0106653	0.000437302	0.0116588	0.000428365	0.000518702	0.0325158	0.0266103	0.00408309	0.0144714	0.0035445	0.00342172	0.00516269	0.000193477	0.0059693	0.00471193	0.0261848	0.000174173	0.00163411	0.00085709	0.0133738	0.00357317	0.0143752	0.000668746	0.011792	0.0593704	0.0123895	0.00451229	0.00585271	0.0228848	0.00247276	0.000921616	0.0641008	0.261881	0.658354	1.51894	3.81853	15.6004	1.986486	0.0190788	0.0265707	0.0113599	0.00368554	0.00582187	0.00309982	0.00939478	0.0125768	0.0133828	0.00146937	0.00888814	0.00207724	0.00241502	0.00199251	0.00221219	0.00257627	0.00648152	0.000451888	0.000668271	0.0019335	0.00955465	0.00135657	0.00914739	0.0050522	0.00167232	0.00133222	0.00438536	0.00836532	0.0522331	0.00570726	0.00683503	0.00154836	0.000431005	0.00482246	0.00791133	0.000665554	0.000103083	0.0270287	0.0171063	0.000993245	0.00501181	0.0132588	0.00128784	0.00495892	0.01622	0.0102181	0.0170307	0.0123027	0.011089	0.0112416	0.0788752	0.00230306	0.000745336	0.000389716	0.0179022	0.000734033	0.0195698	0.000719033	0.000870667	0.0545793	0.0446667	0.00685366	0.024291	0.00594963	0.00574353	0.00866582	0.000324761	0.0100198	0.00790921	0.0439525	0.000292358	0.00274293	0.00143867	0.0224485	0.00599775	0.0241294	0.00112252	0.0197934	0.0996562	0.0207964	0.0075741	0.00982407	0.0384133	0.00415065	0.00154698	0.5957525
15444	-929.7939	-1074.296	144.5019	0.0197609	0.0191558	0.0121594	0.00168218	0.00439205	0.0012219	0.00196698	0.00514233	0.00410893	0.000690462	0.00401799	0.00207664	0.000296956	0.00345763	0.00097236	0.0055412	0.00504035	0.0098152	0.00884636	0.00409495	0.00402934	0.000565388	0.00807658	0.00198721	0.00428261	0.00192053	0.00245288	0.00237173	0.0208753	0.00332196	0.00383423	0.00175025	0.00497886	0.00876272	0.0110875	0.00728113	0.00731169	0.0127913	0.00777837	0.0133954	0.00118462	0.00472567	0.00566203	0.0103713	0.00978083	0.00476437	0.00397397	0.00200317	0.00564306	0.0307008	0.0147189	0.0386514	0.00254163	0.0066888	0.0167906	0.00748942	0.00459955	0.0303267	0.00298693	0.00544571	0.0123395	0.00203385	0.00490177	0.000984443	0.00108498	0.0058593	0.00230561	0.0324221	0.000626548	0.0116104	0.00116966	0.00522395	0.00521198	0.00946939	0.0132791	0.0123339	0.00635825	0.050169	0.00644366	0.0150664	0.0220045	0.0681554	0.00970433	0.001199	0.0117768	0.0654725	0.264599	0.660478	1.51405	3.7793	15.2736	1.971176	0.0258624	0.0250705	0.0159138	0.00220157	0.00574816	0.00159918	0.00257432	0.00673011	0.00537763	0.000903653	0.0052586	0.00271784	0.000388645	0.00452523	0.00127259	0.00725213	0.00659663	0.0128458	0.0115778	0.00535933	0.00527346	0.000739961	0.0105703	0.0026008	0.00560493	0.00251353	0.00321025	0.00310403	0.0273208	0.00434767	0.0050181	0.00229067	0.00651616	0.0114683	0.014511	0.00952928	0.00956928	0.0167409	0.0101801	0.0175314	0.00155039	0.0061848	0.00741026	0.0135737	0.0128008	0.00623544	0.00520099	0.00262167	0.00738544	0.0401802	0.0192636	0.0505855	0.0033264	0.00875407	0.0219749	0.00980189	0.00601974	0.0396906	0.0039092	0.00712715	0.0161496	0.00266183	0.00641527	0.0012884	0.00141998	0.00766845	0.00301751	0.042433	0.000820004	0.0151952	0.00153081	0.00683692	0.00682126	0.0123932	0.0173792	0.0161421	0.00832145	0.0656594	0.00843324	0.0197184	0.0287987	0.0891995	0.0127007	0.00156922	0.015413	0.764079
15480	-941.3086	-1085.454	144.1456	0.0782689	0.00087576	0.0230124	0.00127159	0.00831221	0.00393442	0.000971767	0.00938139	0.0303495	0.00479382	0.00686662	0.0174094	0.00057258	0.00215129	0.000495525	0.00212559	0.00439235	0.00644453	0.0138904	0.00349583	0.00529887	0.00423041	0.0135371	0.00580268	0.00400069	0.000190967	0.0106467	0.01004	0.00856693	0.00672659	0.0209012	0.00207284	0.00353344	0.0170621	0.0125319	0.0137799	0.00894609	0.0196482	0.0184488	0.0216734	0.00673352	0.00491495	0.0120352	0.0111402	0.0644036	0.0189772	0.00488173	0.0100744	0.0106798	0.0129388	0.00783482	0.0899372	0.00579468	0.0117027	0.0425559	0.000348862	0.00339034	0.103031	0.00437934	0.0103063	0.03437	0.00848652	0.00927688	0.00968133	0.00828412	0.00652352	0.000998233	0.0429322	0.000107309	0.00935918	0.0023148	0.0106561	0.0110349	0.00760934	0.0170694	0.00648324	0.00854984	0.0714968	0.00999196	0.00875071	0.0273774	0.0423913	0.0392793	0.000967679	0.0410036	0.0841256	0.299009	0.686157	1.45739	3.34438	11.887	1.789917	0.0603131	0.00067485	0.017733	0.000979871	0.00640529	0.00303181	0.000748832	0.00722919	0.0233869	0.00369406	0.00529133	0.0134154	0.000441223	0.00165776	0.000381846	0.00163796	0.00338469	0.00496608	0.0107038	0.00269385	0.00408325	0.0032599	0.0104316	0.00447148	0.00308288	0.000147157	0.00820425	0.00773667	0.00660157	0.00518343	0.0161063	0.0015973	0.00272282	0.0131478	0.00965697	0.0106187	0.00689375	0.0151407	0.0142164	0.0167013	0.00518877	0.0037874	0.00927416	0.00858453	0.0496286	0.0146236	0.0037618	0.00776319	0.00822974	0.00997049	0.00603742	0.0693045	0.00446531	0.00901794	0.032793	0.000268829	0.00261255	0.0793941	0.00337466	0.00794192	0.0264851	0.00653961	0.00714865	0.00746032	0.00638364	0.00502695	0.000769226	0.033083	8.26914e-05	0.00721207	0.00178376	0.00821143	0.00850336	0.00586366	0.0131535	0.00499591	0.0065884	0.0550946	0.00769969	0.00674319	0.0210967	0.0326663	0.0302682	0.000745682	0.0315969	1.29771
15516	-921.4892	-1066.027	144.538	0.0191396	0.00702889	0.00597294	0.00240505	0.00203478	0.000706381	0.00659257	0.00274619	0.0164864	0.00556231	0.0086636	0.00780109	0.00221306	0.00477794	0.0011789	0.00353415	0.00245901	0.00217687	0.00361733	0.001871	0.0022575	0.00538511	0.00930431	0.00413921	0.00136622	0.0040673	0.00175055	0.00547614	0.0319893	0.00168522	0.0129113	0.00189623	0.00141565	0.00616284	0.000905346	0.00353488	0.000586595	0.00720147	0.0197514	0.00576972	0.00140748	0.0112131	0.00677341	0.00134206	0.0374269	0.0175618	0.0271329	0.00795029	0.012251	0.0025333	0.0859059	0.00412556	0.00619574	0.00796471	0.0187747	0.0188739	0.0262978	0.00857429	0.00913372	0.0647697	0.049737	0.00477085	0.00893002	0.0138406	0.00309371	0.000853065	0.00533182	0.00545643	0.00318093	0.0275619	0.00171561	0.00240673	0.00397173	0.0271043	0.000823041	0.0296224	0.00326709	0.00460166	0.0581862	0.00593854	0.0050834	0.0146843	0.00856613	0.00564411	0.00762381	0.0811928	0.293879	0.682462	1.46528	3.40276	12.3164	1.815574	0.0209697	0.00770097	0.00654406	0.00263501	0.00222934	0.000773923	0.00722293	0.00300877	0.0180628	0.00609416	0.00949199	0.00854701	0.00242467	0.00523479	0.00129162	0.00387208	0.00269413	0.00238502	0.0039632	0.0020499	0.00247336	0.00590002	0.010194	0.00453499	0.00149685	0.00445621	0.00191793	0.00599975	0.035048	0.00184636	0.0141459	0.00207754	0.00155101	0.00675211	0.000991912	0.00387287	0.000642683	0.00789005	0.0216399	0.0063214	0.00154206	0.0122853	0.00742106	0.00147038	0.0410055	0.019241	0.0297273	0.00871047	0.0134224	0.00277552	0.0941199	0.00452003	0.00678816	0.00872627	0.0205699	0.0206786	0.0288123	0.00939414	0.0100071	0.0709628	0.0544927	0.00522703	0.00978388	0.015164	0.00338952	0.000934632	0.00584163	0.00597816	0.00348508	0.0301973	0.00187965	0.00263685	0.00435149	0.0296959	0.000901737	0.0324548	0.00357947	0.00504165	0.0637498	0.00650636	0.00556946	0.0160883	0.0093852	0.00618378	0.00835278	0.912728
15552	-932.73	-1077.093	144.3626	0.0228691	0.00572338	0.00789142	0.00153764	0.00541795	0.00109955	0.0026151	0.00282712	0.00402537	0.00140985	0.00191203	0.00367498	0.000999267	0.00395195	0.0020229	0.000927163	0.00233883	0.00111388	0.00377727	0.000364392	0.00101188	0.00376002	0.0020918	0.00106523	0.00518847	0.00242312	0.000763267	0.000317894	0.0229104	0.000994578	0.000826967	0.000266156	0.00195037	0.00178404	0.00332268	0.00223777	0.000323976	0.0069502	0.00718131	0.00569584	0.00292689	0.00635567	0.00334723	0.00387678	0.00515988	0.0458918	0.0142448	0.0147793	0.00421422	0.00181952	0.00171883	0.0179292	0.0219999	0.00730034	0.0097621	0.0397774	0.0063363	0.0131424	0.00727977	0.00514935	0.00328567	0.0022578	0.00280958	0.036542	0.00299981	0.0037911	0.00400754	0.00133715	0.000776597	0.00287405	0.00419001	0.00418402	0.0160889	0.000127301	0.000741898	0.000571594	0.00204013	0.00669203	0.0097229	0.0146595	0.000362112	0.00198827	0.0331143	0.00341964	0.00398496	0.0469858	0.225068	0.627963	1.59245	4.44309	21.283	2.21108	0.0421049	0.0105375	0.0145291	0.00283098	0.00997514	0.0020244	0.00481474	0.00520509	0.00741121	0.0025957	0.0035203	0.0067661	0.00183978	0.00727604	0.00372441	0.00170702	0.00430608	0.0020508	0.00695443	0.000670892	0.001863	0.00692268	0.00385127	0.00196122	0.00955263	0.00446128	0.00140527	0.000585283	0.042181	0.00183114	0.00152255	0.000490027	0.00359088	0.00328464	0.00611748	0.00412002	0.000596481	0.0127962	0.0132217	0.0104868	0.00538877	0.0117016	0.00616267	0.00713764	0.00949999	0.0844927	0.0262264	0.0272106	0.00775892	0.00334997	0.00316458	0.0330099	0.0405047	0.0134409	0.0179733	0.0732352	0.0116659	0.0241967	0.013403	0.00948061	0.00604933	0.00415689	0.00517279	0.0672785	0.00552303	0.0069799	0.00737839	0.00246187	0.00142981	0.00529149	0.00771434	0.00770332	0.0296218	0.000234376	0.00136593	0.00105238	0.00375614	0.0123209	0.0179011	0.0269901	0.000666694	0.00366065	0.0609675	0.00629599	0.00733681	0.5431457
15588	-924.5763	-1069.22	144.6437	0.0250207	0.0063439	0.00708448	0.00361526	0.00435557	0.000319352	0.00127912	0.000888875	0.0101206	0.00439569	0.00823041	0.00420368	0.00145006	0.0040207	0.00224107	0.000262358	0.00213221	0.000654309	0.00570993	0.00108497	0.00343349	0.00104895	0.0045789	0.00309973	0.000147332	0.00309579	0.000570266	0.00234385	0.0312119	0.0044708	0.00318711	0.00571417	0.000142352	0.00335762	0.00283848	0.00509547	0.000158906	0.0120543	0.0099176	0.00066465	0.0142553	0.00534621	0.00283149	0.00598714	0.0303493	0.0273304	0.0144731	0.0020342	0.0110212	0.0042825	0.0176948	0.00793969	0.00444774	0.00162605	0.00550315	0.00765429	0.0106128	0.00275342	0.0080287	0.015448	0.0445751	0.0020024	0.00367927	0.00473615	0.00275401	0.00606434	0.00127778	0.00378487	0.00344792	0.0126522	0.0023639	0.00171148	0.00766293	0.0118865	1.48778e-05	0.0162113	0.00260435	0.00178849	0.0327987	0.022555	0.00329336	0.0071103	0.0177513	0.00543709	0.00178399	0.0710269	0.275319	0.668712	1.49541	3.63215	14.0792	1.912298	0.0410101	0.0103979	0.0116118	0.00592557	0.00713898	0.000523431	0.00209654	0.00145691	0.0165882	0.00720473	0.01349	0.00689002	0.00237672	0.0065901	0.00367321	0.000430016	0.00349478	0.00107244	0.00935882	0.00177831	0.00562765	0.00171927	0.00750501	0.0050806	0.000241484	0.00507413	0.000934691	0.00384167	0.0511577	0.00732784	0.0052238	0.00936578	0.000233321	0.00550329	0.00465239	0.0083517	0.000260454	0.0197575	0.0162554	0.00108939	0.023365	0.00876267	0.00464093	0.00981319	0.0497438	0.0447958	0.023722	0.00333414	0.0180642	0.0070192	0.0290025	0.0130135	0.00729003	0.00266517	0.0090199	0.0125457	0.0173948	0.00451298	0.0131594	0.02532	0.0730605	0.00328202	0.00603048	0.00776275	0.00451394	0.00993971	0.00209434	0.00620356	0.00565129	0.0207375	0.00387453	0.00280518	0.0125599	0.0194825	2.43853e-05	0.026571	0.00426864	0.00293141	0.0537584	0.0369685	0.00539795	0.0116541	0.0290952	0.00891162	0.00292404	0.610112
