Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	tree_length
11772	-924.3338	-1068.496	144.1627	0.0159466	0.0110416	0.00105323	0.000661523	0.00122964	0.000344533	0.00519743	0.0037741	0.00313213	0.00352108	0.00122584	0.0026467	0.000830574	0.0039353	0.00174586	0.00129103	0.00264889	0.00104277	0.00126595	9.01793e-05	0.00274991	0.00102447	0.00179172	0.00205137	4.97902e-05	6.30532e-05	0.00236661	0.00242541	0.00565784	0.00292125	0.00177438	0.00111227	0.000900338	0.00422343	0.0042583	0.00328059	0.0103106	0.00528979	0.00131583	0.00679658	0.00541775	0.00560997	0.00136737	0.00236298	0.00423467	0.00557625	0.0147269	0.00840602	0.00827473	0.0104778	0.0143123	0.00936951	0.00303371	0.00167094	0.00203272	0.00915424	0.00338234	0.00105279	0.00645574	0.00765106	0.00707967	0.002844	0.0111314	0.00514426	0.00870026	0.00171564	0.00485385	0.02357	0.00116406	0.0114543	0.00081699	0.00447603	0.00616856	9.6827e-05	0.000294442	0.0069201	0.00148436	0.000272371	0.0113428	0.00122428	0.00111888	0.000377997	0.00273677	0.00164338	0.0158069	0.0371941	0.200824	0.606026	1.65009	4.97948	26.886	2.380058	0.0419651	0.0290572	0.00277168	0.00174087	0.00323594	0.000906675	0.0136776	0.00993194	0.00824253	0.0092661	0.00322593	0.00696505	0.00218574	0.0103562	0.00459441	0.00339748	0.00697084	0.00274415	0.00333148	0.000237316	0.00723666	0.002696	0.00471508	0.0053984	0.000131028	0.000165931	0.00622799	0.00638271	0.0148892	0.00768758	0.00466947	0.00292705	0.00236933	0.0111144	0.0112062	0.00863321	0.0271333	0.0139206	0.00346273	0.0178859	0.0142574	0.0147632	0.00359839	0.00621842	0.011144	0.0146745	0.0387555	0.0221213	0.0217758	0.0275735	0.0376642	0.0246568	0.00798352	0.00439726	0.0053493	0.0240903	0.00890099	0.00277054	0.0169889	0.0201345	0.0186309	0.00748429	0.0292934	0.0135377	0.0228956	0.00451489	0.0127734	0.062027	0.00306333	0.0301433	0.00214999	0.0117791	0.0162332	0.00025481	0.000774855	0.018211	0.00390624	0.000716772	0.0298498	0.00322182	0.00294444	0.000994739	0.00720209	0.00432472	0.0415974	0.3799965
11808	-919.1769	-1063.1	143.9228	0.00925235	0.00899378	0.000876162	0.000673224	0.0034582	0.000727981	0.00244353	0.0021813	0.00759711	0.00347936	0.000406966	0.00413254	0.000944026	0.00109391	0.00203586	0.00190265	0.000425865	0.000600656	0.00102188	0.000997565	0.00112436	0.000610877	0.00196116	0.00182028	0.000716699	0.000326874	0.000995648	0.00020958	0.00211127	0.00260491	0.0032729	0.000253214	0.00114981	0.00170252	0.00301308	0.00174087	0.00193405	0.00365713	0.00354719	0.00705829	0.00262095	0.00393716	0.000397525	0.000670334	0.0100177	0.00464122	0.00452136	0.00888474	0.00347017	0.00872089	0.0162349	0.00386404	0.00120421	0.000877384	0.000986913	0.0139326	0.00445678	6.08723e-05	0.00428601	0.00321045	0.00710864	0.00227859	0.00804026	0.00273185	0.00482881	0.00148986	0.00202118	0.00617803	0.00483172	0.00403727	0.000615474	0.00305358	0.00536396	0.00032368	0.000437495	0.00043302	0.000699839	0.000579911	0.0123931	0.00385994	0.00387167	0.00138741	0.00935215	0.00336054	0.0138706	0.0300494	0.180982	0.586673	1.70453	5.5254	33.2786	2.534294	0.0315564	0.0306745	0.00298827	0.00229612	0.0117947	0.00248288	0.00833398	0.00743964	0.025911	0.0118668	0.00138801	0.0140946	0.00321973	0.00373093	0.00694357	0.00648924	0.00145247	0.00204862	0.00348526	0.00340233	0.00383478	0.00208348	0.00668881	0.00620833	0.0024444	0.00111485	0.00339579	0.000714801	0.00720077	0.00888441	0.0111627	0.00086362	0.00392158	0.00580667	0.0102765	0.00593746	0.00659635	0.0124732	0.0120982	0.0240733	0.00893911	0.0134282	0.00135581	0.00228627	0.0341666	0.0158295	0.0154207	0.0303026	0.0118355	0.0297438	0.0553715	0.0131789	0.00410713	0.00299244	0.003366	0.0475192	0.0152004	0.000207613	0.014618	0.0109497	0.024245	0.00777143	0.0274224	0.00931734	0.0164693	0.00508136	0.00689351	0.021071	0.0164792	0.0137697	0.00209916	0.0104146	0.0182945	0.00110396	0.00149214	0.00147687	0.0023869	0.00197787	0.0422682	0.0131649	0.0132049	0.00473194	0.0318968	0.0114616	0.0473076	0.2932004
11844	-929.1598	-1073.558	144.3984	0.0163584	0.00885233	0.00676059	0.00157616	0.00218453	0.00251047	0.00413105	0.00164038	0.00375167	0.0126112	0.00336989	0.00197429	0.00222093	0.00190602	0.000143343	0.00363656	0.00185994	0.000968789	0.00318129	0.00173681	0.00106799	0.00496452	0.00419909	0.00321213	0.00456885	0.000139335	0.000417921	0.00118164	0.0188995	0.00244021	0.006501	0.00275332	0.00376647	0.00373573	0.00126544	0.00365255	0.00162568	0.00813014	0.00342609	0.00736983	0.0056274	0.00656514	0.00267478	0.0050412	0.00737645	0.00323922	0.000522814	0.00387234	0.0164467	0.00111627	0.00135651	0.0214346	0.000710607	0.00516829	0.00634743	0.0161975	0.00283883	0.00989814	0.00494648	0.00173141	0.000268653	0.0249046	0.00842523	0.00410021	0.0054205	0.000702038	0.00184425	0.00971263	0.000378724	0.00442587	0.000273876	0.0266254	0.00540703	0.000974188	0.000987232	0.0061245	0.0559419	0.00388963	0.00703968	0.0162318	0.00216176	0.0012337	0.00344323	0.0101975	0.00956728	0.0491302	0.230021	0.632242	1.58167	4.34743	20.3541	2.17881	0.0328426	0.0177727	0.0135731	0.00316443	0.00438584	0.00504024	0.00829385	0.00329338	0.00753218	0.0253193	0.00676567	0.00396376	0.00445893	0.00382669	0.000287788	0.00730107	0.00373418	0.00194502	0.00638704	0.00348696	0.00214418	0.00996719	0.00843046	0.00644894	0.00917281	0.000279742	0.000839055	0.00237236	0.0379443	0.00489917	0.013052	0.0055278	0.00756189	0.00750017	0.0025406	0.00733318	0.00326385	0.0163228	0.00687852	0.0147963	0.0112981	0.0131808	0.00537012	0.0101212	0.0148096	0.00650334	0.00104965	0.00777444	0.0330197	0.00224112	0.00272345	0.0430339	0.00142668	0.0103763	0.0127436	0.0325196	0.00569947	0.0198724	0.00993097	0.00347613	0.000539371	0.0500007	0.0169152	0.00823194	0.0108827	0.00140947	0.00370269	0.0194999	0.000760359	0.00888577	0.000549857	0.0534555	0.0108556	0.00195586	0.00198205	0.0122961	0.112314	0.00780915	0.0141335	0.0325884	0.00434014	0.00247689	0.00691292	0.0204735	0.0192081	0.4980857
11880	-920.3032	-1064.346	144.0432	0.0109739	0.00680505	3.21194e-05	0.00123829	0.000917491	0.00116182	0.000170679	0.00764092	0.00366515	0.0106786	0.000538639	0.00274986	0.00164121	0.00291342	0.00156974	0.00230356	0.00187757	0.000137828	0.003973	0.000397463	0.00269744	0.00134248	0.00401894	0.000955477	0.000115424	9.36835e-05	9.52708e-05	0.00318936	0.000673897	0.00129534	0.00191337	9.72828e-05	0.000162664	0.000572418	0.00281186	0.00139539	0.00321616	0.00235959	0.00192123	0.00466655	0.00157636	0.00268875	0.002815	0.00204901	0.0149791	0.000983214	0.00904488	0.00991615	0.00034051	0.00276048	0.0180834	0.00119723	0.00473332	0.000381143	0.000380388	0.0234615	0.00385528	0.000666033	0.0076087	0.000434608	0.00348005	0.00220602	0.0079853	0.00351652	0.00277948	0.00136824	0.00089197	0.0062124	0.0033431	0.014111	0.000937566	0.000726121	0.0146812	0.00083263	0.000266612	0.00319159	0.000979898	0.000115283	0.0280405	0.00220246	0.00768301	0.00239355	0.0172505	0.00222797	0.0219453	0.0324259	0.187827	0.593507	1.6849	5.32405	30.8396	2.479257	0.0311489	0.0193159	9.11697e-05	0.00351483	0.00260426	0.00329778	0.000484466	0.0216885	0.0104034	0.0303108	0.00152891	0.00780538	0.00465852	0.00826964	0.00445564	0.00653857	0.00532941	0.00039122	0.0112772	0.00112818	0.00765657	0.00381057	0.0114076	0.00271209	0.000327625	0.000265917	0.000270423	0.00905288	0.00191283	0.00367678	0.00543103	0.000276133	0.000461716	0.00162479	0.00798136	0.00396077	0.00912895	0.00669762	0.00545333	0.0132458	0.00447444	0.00763192	0.00799026	0.00581604	0.0425176	0.00279081	0.0256735	0.0281466	0.000966524	0.00783551	0.0513291	0.0033983	0.0134353	0.00108186	0.00107972	0.0665946	0.0109431	0.00189051	0.021597	0.00123362	0.00987799	0.00626171	0.022666	0.00998151	0.00788945	0.00388369	0.00253182	0.0176337	0.00948925	0.0400536	0.00266124	0.00206107	0.041672	0.00236339	0.000756769	0.00905922	0.0027814	0.000327227	0.0795919	0.00625161	0.0218079	0.006794	0.0489649	0.00632401	0.062291	0.3523036
11916	-934.561	-1078.248	143.6872	0.0110092	0.00275873	0.00229718	0.00145109	0.000884045	0.000404279	0.001546	0.00331354	0.012017	0.00500428	0.00181714	2.49832e-05	0.00100686	0.00235524	0.00124736	0.00206826	0.000281509	0.000440844	0.00107961	1.69405e-05	0.00158558	0.00421358	0.00295999	0.000846783	0.000812107	0.000110246	8.27928e-05	0.000970657	0.00491096	0.00210407	0.00139561	0.000550205	0.000134013	0.00225313	0.00184533	0.00147985	0.00270468	0.00346313	0.00228046	0.00120976	0.000926341	0.00342021	0.00239134	0.00123613	0.0014608	0.000605141	0.00112017	0.000308658	0.00245179	0.000914833	0.000176007	0.00455979	0.0135343	0.000366296	0.0189774	0.00234517	0.000623747	0.00620183	0.00123271	0.00367952	0.00111836	0.00214013	0.000958328	0.000398565	0.00327806	0.000162533	0.00493445	0.0005859	0.0031455	0.00356598	9.38803e-05	0.00661673	0.00149146	0.0121241	0.00205879	0.00257215	0.000569195	0.0217865	0.00380975	0.00193366	0.00373477	0.0157652	0.000420537	0.00644654	0.00473622	0.0234942	0.160514	0.565112	1.76956	6.22998	42.5637	2.712233	0.0426853	0.0106962	0.00890668	0.00562619	0.00342764	0.00156748	0.0059942	0.0128473	0.0465927	0.0194027	0.00704544	9.68656e-05	0.00390383	0.00913178	0.00483629	0.00801911	0.00109147	0.00170925	0.00418588	6.56819e-05	0.00614766	0.016337	0.0114766	0.00328317	0.00314872	0.000427447	0.000321006	0.00376345	0.0190409	0.00815796	0.00541109	0.00213327	0.000519598	0.0087359	0.00715476	0.00573772	0.0104866	0.0134273	0.00884185	0.00469052	0.00359163	0.0132609	0.00927176	0.00479276	0.00566385	0.00234627	0.00434314	0.00119674	0.00950614	0.00354701	0.000682419	0.0176793	0.0524755	0.00142021	0.0735795	0.00909276	0.00241841	0.0240459	0.00477947	0.0142663	0.00433614	0.00829776	0.00371565	0.00154532	0.0127098	0.000630177	0.019132	0.00227167	0.0121958	0.0138261	0.000363995	0.0256545	0.00578272	0.0470079	0.00798237	0.0099728	0.0022069	0.0844712	0.0147712	0.00749724	0.0144805	0.0611252	0.00163052	0.0249947	0.0183634	0.2579166
11952	-921.0931	-1064.884	143.7905	0.0092767	0.00612172	0.00413287	0.00051746	0.00105041	0.000557583	0.000733286	0.000861847	0.00743765	0.00594603	0.00172224	0.00259612	0.000955602	0.000745185	0.000463617	0.00138986	0.000393552	5.86853e-05	0.00183178	1.79312e-05	0.00137919	0.000529842	0.00249405	0.000582542	0.00118679	0.000254535	0.000373325	0.00103978	0.00534363	0.0033745	0.00138659	0.000653747	0.000159233	0.00125241	0.0013269	0.00291655	0.00321367	0.00430978	0.000520776	0.00388368	0.0010662	0.00129379	0.00332683	0.000527675	0.000124708	0.000657717	0.000436227	0.000901683	0.00265661	0.0009797	0.000331833	0.00366521	0.00711894	0.00044124	0.0225487	0.00115762	0.000981104	0.00262757	0.00146342	0.00793148	0.00228765	0.00202351	0.00187637	0.0031931	0.00467386	0.00251823	0.0132745	0.00226808	0.00419269	0.000977815	0.000396354	0.00274093	0.00296607	0.0141281	0.00139059	0.0049662	0.00127783	0.0227094	0.00202934	0.000945469	0.0064131	0.010316	0.00120937	0.00765971	0.00292486	0.0267842	0.171109	0.576495	1.73462	5.84423	37.3354	2.617467	0.0353278	0.0233129	0.0157389	0.00197061	0.00400021	0.00212341	0.00279253	0.00328212	0.0283243	0.0226439	0.00655869	0.00988662	0.00363916	0.00283784	0.00176556	0.00529289	0.00149874	0.000223487	0.00697584	6.82862e-05	0.00525229	0.00201776	0.00949794	0.00221845	0.00451956	0.000969328	0.00142171	0.00395974	0.0203498	0.0128509	0.00528047	0.00248962	0.000606395	0.00476945	0.00505315	0.0111069	0.0122384	0.0164126	0.00198324	0.01479	0.00406036	0.00492706	0.0126693	0.00200951	0.000474916	0.00250474	0.00166125	0.00343382	0.010117	0.00373093	0.0012637	0.013958	0.0271106	0.00168034	0.0858707	0.00440849	0.00373627	0.0100064	0.00557303	0.0302049	0.0087119	0.00770601	0.00714567	0.0121601	0.0177992	0.00959	0.0505523	0.00863738	0.0159667	0.00372375	0.00150941	0.0104381	0.0112955	0.053803	0.0052957	0.0189124	0.00486629	0.0864827	0.0077282	0.00360057	0.0244226	0.0392856	0.00460558	0.02917	0.0111385	0.262589
11988	-925.945	-1070.069	144.1241	0.0105026	0.0037847	0.00181174	2.36307e-05	0.000134731	0.00294666	0.000575128	0.00785498	0.00393874	0.0042467	0.00269772	0.000774988	0.000186441	0.000265857	0.0012232	0.00223994	0.000433622	0.00264117	0.00144915	1.84998e-06	0.00119699	0.00235034	0.00313561	0.000339104	0.00336295	0.000868485	0.000204321	0.00318431	0.0106952	0.00140884	0.00417275	0.000319316	0.000184811	0.000527776	0.00189466	0.0041609	0.00172968	0.00957598	0.00321477	0.00536628	0.00284112	0.00261945	0.00135829	0.00443928	0.00113135	0.0077785	0.00337256	0.00338226	0.00821894	0.0013537	0.000450493	0.00486781	0.0339041	0.000771381	0.0263446	0.0035895	0.00464018	0.00604591	0.000850699	0.0124723	0.00166738	0.00427245	0.00547653	0.00306818	0.00530918	0.00256111	0.0121363	0.00154455	0.00329368	0.00439117	0.00100502	0.00725188	0.00824374	0.0223954	0.000890401	0.00065248	0.00159837	0.0180973	0.00280404	0.00211278	0.0111004	0.0163995	0.00243397	0.00984924	0.00388909	0.035009	0.194981	0.600469	1.66536	5.1287	28.5641	2.423835	0.0270335	0.00974175	0.0046634	6.08251e-05	0.000346794	0.00758466	0.00148037	0.0202186	0.0101382	0.0109309	0.00694389	0.0019948	0.000479897	0.000684312	0.00314849	0.00576556	0.00111614	0.00679831	0.00373009	4.76181e-06	0.00308103	0.00604973	0.008071	0.000872848	0.00865618	0.00223547	0.000525919	0.00819636	0.0275292	0.00362633	0.0107406	0.000821914	0.000475701	0.00135849	0.00487681	0.0107101	0.00445217	0.0246484	0.00827477	0.0138127	0.007313	0.00674242	0.00349622	0.0114266	0.00291207	0.0200217	0.00868091	0.00870588	0.0211554	0.00348441	0.00115956	0.0125297	0.0872684	0.00198552	0.0678104	0.0092393	0.0119437	0.0155621	0.00218968	0.0321034	0.00429181	0.0109972	0.0140965	0.00789745	0.0136657	0.00659225	0.0312386	0.00397564	0.00847786	0.0113028	0.00258691	0.0186662	0.0212192	0.0576454	0.00229188	0.00167947	0.00411418	0.0465822	0.00721756	0.00543827	0.0285722	0.042212	0.00626498	0.0253518	0.0100104	0.3885031
12024	-906.079	-1050.567	144.4878	0.00938598	0.0174148	0.00255689	0.00233084	0.000977051	0.000413087	0.00230886	0.00906629	0.00553649	0.00793826	0.00295877	0.000472768	0.00387312	0.00109682	0.00129329	0.000847615	0.000433912	0.000222537	0.0013788	3.2561e-05	0.00174119	0.00411929	0.00624321	0.00146318	0.00528852	0.000756536	0.00127784	0.000649216	0.0204436	0.00238715	0.00363405	0.00133176	0.000803174	0.00269538	0.00567937	0.00707297	0.0001311	0.0129762	0.01007	0.00121905	0.00158765	0.00597122	0.00366068	0.00340124	0.00128454	0.0196619	0.00754516	0.016639	0.00775167	0.00231386	7.90669e-05	0.00463473	0.0273233	0.00310419	0.0413299	0.00124024	8.77362e-05	0.00106717	0.0401121	0.0181427	0.00776904	0.0190304	0.00573025	0.0032535	0.00723952	0.00210874	0.0182724	0.000283181	0.0051515	0.0088332	0.00221252	0.00569376	0.0101212	0.0332048	0.00040562	0.000248034	0.00408756	0.0218991	0.00635228	0.00316818	0.0154635	0.0263985	0.00797641	0.0140701	0.00547747	0.0570228	0.247356	0.646737	1.54622	4.04276	17.5369	2.071089	0.0155937	0.0289326	0.00424796	0.0038724	0.00162325	0.000686293	0.00383588	0.0150625	0.0091982	0.0131884	0.00491563	0.000785445	0.00643471	0.00182223	0.00214864	0.00140821	0.000720891	0.000369717	0.00229071	5.4096e-05	0.00289277	0.00684368	0.0103723	0.0024309	0.00878622	0.00125689	0.00212297	0.00107859	0.0339645	0.00396595	0.00603752	0.00221255	0.00133438	0.00447803	0.00943558	0.0117509	0.000217806	0.0215584	0.01673	0.0020253	0.00263769	0.00992045	0.00608176	0.00565074	0.00213411	0.0326658	0.0125354	0.0276436	0.0128784	0.00384419	0.00013136	0.00770003	0.0453943	0.00515724	0.0686646	0.0020605	0.000145763	0.00177297	0.0666414	0.0301418	0.0129073	0.0316166	0.0095201	0.00540529	0.0120276	0.00350342	0.0303574	0.000470471	0.00855859	0.0146753	0.00367584	0.00945948	0.0168151	0.0551656	0.000673888	0.000412078	0.00679098	0.0363827	0.0105535	0.00526355	0.0256907	0.0438578	0.0132518	0.0233758	0.00910015	0.6019104
12060	-924.6368	-1068.936	144.2997	0.00910291	0.0123971	0.00164994	0.00121654	0.00208508	4.18097e-05	0.00459288	0.000146796	0.0161412	0.00694868	0.00224832	0.00284153	0.00046371	0.0016461	0.00225976	0.00168166	0.00214109	0.000600884	0.00106634	0.000113553	0.000828241	0.000538972	0.00153841	0.00234229	0.00039648	0.000538558	0.000944074	0.000435606	0.0159475	0.00501753	0.00230076	0.00384898	0.00148736	0.00203507	0.00312814	0.00610937	4.34372e-05	0.00481732	0.00318529	0.00336941	0.00482644	0.00300324	0.00287917	0.00312562	0.00134173	0.0113031	0.0053712	0.00726142	0.00526512	0.000268728	0.000164976	0.0276279	0.0187088	0.00113532	0.030363	0.00188852	0.00158308	0.00150501	0.00972818	0.0129153	0.00553057	0.00761778	0.00117494	0.00547978	0.00160419	0.00489589	0.00921053	0.00112368	0.001513	0.00732116	0.00235529	0.00605691	0.00720502	0.0124759	0.00517075	9.52346e-05	0.000783586	0.00878248	0.00171357	0.00247516	0.00787352	0.0167008	0.00172423	0.0246985	0.00279045	0.0436116	0.217035	0.620883	1.61061	4.60755	22.9297	2.264965	0.0214248	0.0291782	0.00388333	0.00286328	0.00490749	9.84042e-05	0.0108099	0.000345502	0.0379902	0.0163546	0.0052917	0.00668788	0.0010914	0.00387429	0.00531861	0.00395799	0.00503931	0.00141425	0.00250976	0.00026726	0.00194937	0.00126853	0.00362083	0.00551286	0.000933164	0.00126756	0.00222199	0.00102525	0.0375343	0.0118094	0.00541511	0.00905903	0.00350069	0.00478979	0.00736245	0.0143791	0.000102235	0.0113381	0.00749695	0.00793032	0.0113596	0.0070685	0.00677647	0.00735652	0.00315793	0.0266032	0.0126418	0.0170906	0.0123921	0.000632484	0.000388292	0.0650256	0.0440334	0.0026721	0.071463	0.00444486	0.00372596	0.00354222	0.0228964	0.0303977	0.0130169	0.0179294	0.00276537	0.0128973	0.00377566	0.0115231	0.0216781	0.00264471	0.00356103	0.0172312	0.00554346	0.0142557	0.0169579	0.0293634	0.01217	0.000224146	0.00184426	0.0206706	0.00403309	0.00582558	0.0185313	0.0393073	0.00405818	0.058131	0.00656766	0.4248773
12096	-927.0035	-1071.363	144.36	0.0115272	0.0095631	0.00184648	0.000222075	0.00210195	0.000162643	0.000288052	0.00493243	0.0100586	0.00140442	0.00486752	0.00209224	0.000989585	0.0024015	0.000914634	0.00186022	0.0017485	0.000359713	0.00264358	0.000348972	9.48633e-05	0.00410104	0.000780197	0.00244082	0.00192125	0.00015226	0.00128485	0.00129645	0.0147528	0.00291699	0.00310982	0.00171062	0.000658836	0.00454721	0.00814605	0.00144077	0.00116791	0.00809006	0.00531343	0.00896137	0.00196755	0.00467242	0.00886465	0.00608741	0.00089094	0.0156096	0.0100152	0.0122037	0.00844393	0.000400193	0.000141766	0.0089399	0.0166166	0.00315426	0.0205286	0.00459399	0.00543705	0.00729551	0.0100468	0.031787	0.00425973	0.00512462	0.000437741	0.000921438	0.00392952	0.00838223	0.00862992	0.00278118	0.000221627	0.00161578	0.00140501	0.00977048	0.0032407	0.0152808	0.00633329	0.00209194	0.000235008	0.0255547	0.00151728	0.00303165	0.00762889	0.020086	0.00712642	0.00782555	0.0032686	0.0467877	0.224605	0.627559	1.59347	4.45226	21.3732	2.214135	0.0249712	0.0207165	0.00400001	0.000481078	0.00455343	0.000352333	0.000624006	0.0106851	0.0217899	0.00304239	0.0105445	0.00453241	0.00214373	0.00520235	0.00198137	0.00402978	0.00378776	0.000779243	0.00572676	0.000755975	0.000205502	0.00888405	0.00169014	0.00528753	0.00416198	0.00032984	0.00278337	0.00280849	0.0319588	0.00631906	0.00673678	0.00370571	0.00142723	0.00985059	0.0176467	0.00312113	0.00253005	0.0175254	0.0115105	0.019413	0.0042623	0.0101218	0.0192034	0.0131871	0.00193004	0.0338149	0.0216958	0.0264369	0.018292	0.000866934	0.000307106	0.0193664	0.0359964	0.00683306	0.0444709	0.00995193	0.0117782	0.0158042	0.0217643	0.06886	0.00922783	0.0111014	0.000948276	0.0019961	0.00851249	0.0181584	0.0186949	0.00602484	0.000480109	0.00350026	0.00304365	0.0211657	0.00702031	0.0331027	0.0137198	0.00453175	0.000509096	0.0553589	0.00328687	0.00656744	0.0165264	0.0435121	0.0154379	0.0169524	0.00708074	0.4616181
12132	-925.697	-1069.569	143.8721	0.009141	0.00603983	0.00187091	0.000333634	0.00121857	2.82968e-05	0.000243705	0.00134325	0.0145329	0.00248683	0.00319673	0.000136057	0.000228523	0.00196906	0.000297531	0.00160147	0.00106163	0.00102495	0.00221536	6.20845e-05	3.20193e-06	0.00259012	0.00100296	0.000426955	0.00051184	1.4262e-05	0.00152994	0.00079568	0.00446414	0.000984267	0.000539728	0.000588666	6.5216e-05	0.000808985	0.000491477	0.00205342	0.00016921	0.00519651	0.00200629	0.00231026	0.00173188	0.00252718	0.0013575	0.00253051	0.000441843	0.00477948	0.00380133	0.00356116	0.00183255	0.000403371	0.000346132	5.73274e-05	0.0181195	0.00365312	0.0278196	0.00519992	0.00380269	0.0061322	0.00440298	0.00809554	0.00303095	0.00180877	0.00170931	0.00288478	0.00451695	0.00462925	0.00624523	0.000706928	7.12167e-05	0.00286549	0.000580462	0.00479246	0.00253897	0.018494	0.000404237	0.00102519	0.000677578	0.0137563	0.000920301	0.00131276	0.0053899	0.00696876	0.000689085	0.00787948	0.00304036	0.029235	0.178574	0.584226	1.71167	5.59993	34.2056	2.55416	0.0334688	0.0221142	0.00685014	0.00122157	0.00446165	0.000103606	0.000892299	0.00491818	0.0532108	0.00910527	0.0117045	0.000498158	0.000836713	0.00720949	0.00108938	0.00586361	0.00388706	0.00375274	0.0081113	0.000227316	1.17235e-05	0.00948345	0.00367222	0.00156325	0.00187405	5.22188e-05	0.00560171	0.0029133	0.016345	0.00360379	0.00197616	0.00215534	0.000238781	0.00296201	0.00179949	0.00751837	0.000619544	0.0190265	0.00734582	0.00845876	0.00634108	0.00925302	0.00497036	0.00926518	0.00161776	0.0174996	0.0139182	0.0130388	0.00670969	0.0014769	0.00126733	0.000209898	0.0663426	0.0133755	0.101858	0.019039	0.0139231	0.0224524	0.0161211	0.029641	0.0110975	0.00662262	0.00625845	0.0105623	0.0165383	0.0169495	0.0228663	0.00258834	0.000260752	0.0104917	0.0021253	0.0175471	0.00929618	0.067714	0.00148007	0.00375363	0.00248088	0.0503672	0.00336958	0.00480655	0.0197345	0.0255154	0.00252301	0.0288499	0.011132	0.27312
